round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,32,y7hcxlmj,p1,1,100,256,0,nan,9hbhtv2x,p2,0,507,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,33,y7hcxlmj,p1,1,100,254,0,nan,9hbhtv2x,p2,0,511,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,34,y7hcxlmj,p1,1,100,252,0,nan,9hbhtv2x,p2,0,514,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,35,y7hcxlmj,p1,1,100,250,0,nan,9hbhtv2x,p2,0,517,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,36,y7hcxlmj,p1,1,100,248,0,nan,9hbhtv2x,p2,0,519,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,37,y7hcxlmj,p1,1,100,247,0,nan,9hbhtv2x,p2,0,522,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,38,y7hcxlmj,p1,1,100,245,0,nan,9hbhtv2x,p2,0,524,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,39,y7hcxlmj,p1,1,100,244,0,nan,9hbhtv2x,p2,0,526,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,40,y7hcxlmj,p1,1,100,243,0,nan,9hbhtv2x,p2,0,529,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,41,y7hcxlmj,p1,1,100,242,0,nan,9hbhtv2x,p2,0,531,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,42,y7hcxlmj,p1,1,100,241,0,nan,9hbhtv2x,p2,0,532,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,43,y7hcxlmj,p1,1,100,239,0,nan,9hbhtv2x,p2,0,534,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,44,y7hcxlmj,p1,1,100,238,0,nan,9hbhtv2x,p2,0,536,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,45,y7hcxlmj,p1,1,100,238,0,nan,9hbhtv2x,p2,0,538,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,46,y7hcxlmj,p1,1,100,237,0,nan,9hbhtv2x,p2,0,539,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,47,y7hcxlmj,p1,1,100,236,0,nan,9hbhtv2x,p2,0,540,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,48,y7hcxlmj,p1,1,100,235,0,nan,9hbhtv2x,p2,0,542,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,3,49,y7hcxlmj,p1,1,100,234,0,nan,9hbhtv2x,p2,0,543,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,0,92oysmem,p1,1,0,0,0,nan,eus1vqlu,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,1,92oysmem,p1,0,0,600,0,nan,eus1vqlu,p2,1,200,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,2,92oysmem,p1,1,200,600,0,nan,eus1vqlu,p2,1,200,600,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,3,92oysmem,p1,0,200,350,0,nan,eus1vqlu,p2,0,200,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,4,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,0,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,5,92oysmem,p1,1,350,433,0,nan,eus1vqlu,p2,1,300,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,6,92oysmem,p1,0,350,350,0,nan,eus1vqlu,p2,0,300,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,7,92oysmem,p1,0,400,350,0,nan,eus1vqlu,p2,1,350,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,8,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,1,350,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,9,92oysmem,p1,0,350,300,0,nan,eus1vqlu,p2,0,350,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,10,92oysmem,p1,0,380,300,0,nan,eus1vqlu,p2,0,380,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,11,92oysmem,p1,0,400,300,0,nan,eus1vqlu,p2,1,400,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,12,92oysmem,p1,1,371,300,0,nan,eus1vqlu,p2,1,400,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,13,92oysmem,p1,1,371,267,0,nan,eus1vqlu,p2,0,400,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,14,92oysmem,p1,0,371,314,0,nan,eus1vqlu,p2,1,371,314,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,15,92oysmem,p1,1,350,314,0,nan,eus1vqlu,p2,1,371,350,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,16,92oysmem,p1,1,350,288,0,nan,eus1vqlu,p2,0,371,322,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,17,92oysmem,p1,1,350,322,0,nan,eus1vqlu,p2,1,350,322,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,18,92oysmem,p1,1,350,300,0,nan,eus1vqlu,p2,0,350,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,19,92oysmem,p1,1,350,327,0,nan,eus1vqlu,p2,0,333,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,20,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,1,320,300,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,21,92oysmem,p1,1,350,331,0,nan,eus1vqlu,p2,0,320,282,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,22,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,0,309,282,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,23,92oysmem,p1,1,350,367,0,nan,eus1vqlu,p2,1,300,282,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,24,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,0,300,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,25,92oysmem,p1,1,350,365,0,nan,eus1vqlu,p2,1,292,267,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,26,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,1,292,254,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,27,92oysmem,p1,1,350,337,0,nan,eus1vqlu,p2,0,292,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,28,92oysmem,p1,1,350,350,0,nan,eus1vqlu,p2,0,286,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,29,92oysmem,p1,0,350,362,0,nan,eus1vqlu,p2,0,280,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,30,92oysmem,p1,0,367,362,0,nan,eus1vqlu,p2,0,294,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,31,92oysmem,p1,1,380,362,0,nan,eus1vqlu,p2,1,306,243,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,32,92oysmem,p1,1,380,350,0,nan,eus1vqlu,p2,0,306,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,33,92oysmem,p1,1,380,361,0,nan,eus1vqlu,p2,0,300,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,34,92oysmem,p1,0,380,371,0,nan,eus1vqlu,p2,0,295,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,35,92oysmem,p1,0,391,371,0,nan,eus1vqlu,p2,0,305,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,36,92oysmem,p1,0,400,371,0,nan,eus1vqlu,p2,0,314,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,37,92oysmem,p1,1,408,371,0,nan,eus1vqlu,p2,0,323,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,38,92oysmem,p1,1,408,380,0,nan,eus1vqlu,p2,1,317,233,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,39,92oysmem,p1,1,408,369,0,nan,eus1vqlu,p2,1,317,225,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,40,92oysmem,p1,1,408,359,0,nan,eus1vqlu,p2,1,317,218,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,41,92oysmem,p1,1,408,350,0,nan,eus1vqlu,p2,0,317,211,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,42,92oysmem,p1,1,408,359,0,nan,eus1vqlu,p2,0,313,211,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,43,92oysmem,p1,1,408,367,0,nan,eus1vqlu,p2,1,308,211,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,44,92oysmem,p1,0,408,358,0,nan,eus1vqlu,p2,0,308,205,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,45,92oysmem,p1,1,414,358,0,nan,eus1vqlu,p2,0,315,205,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,46,92oysmem,p1,1,414,366,0,nan,eus1vqlu,p2,0,311,205,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,47,92oysmem,p1,0,414,373,0,nan,eus1vqlu,p2,0,307,205,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,48,92oysmem,p1,0,420,373,0,nan,eus1vqlu,p2,1,314,205,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,200,50,1,FALSE,FALSE,2,BM2,2,FALSE,gcsgh2se,53,1,49,92oysmem,p1,0,406,373,0,nan,eus1vqlu,p2,1,314,225,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,0,cofyacmq,p1,1,0,0,0,nan,uhr4jsy4,p2,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,1,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,2,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,3,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,4,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,5,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,6,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,7,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,8,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,1,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,9,cofyacmq,p1,1,0,500,0,nan,uhr4jsy4,p2,0,0,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,10,cofyacmq,p1,1,0,470,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,11,cofyacmq,p1,1,0,473,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,12,cofyacmq,p1,1,0,475,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,13,cofyacmq,p1,1,0,477,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,14,cofyacmq,p1,1,0,479,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,15,cofyacmq,p1,1,0,480,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,16,cofyacmq,p1,1,0,481,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,17,cofyacmq,p1,1,0,482,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,18,cofyacmq,p1,1,0,483,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,19,cofyacmq,p1,1,0,484,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,20,cofyacmq,p1,1,0,485,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TRUE,200,50,1,FALSE,FALSE,2,BM1,2,FALSE,gcsgh2se,56,1,21,cofyacmq,p1,1,0,486,0,nan,uhr4jsy4,p2,1,600,500,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
